num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,0,0,171,19,8,6,AKLKUL,China,0,0,1,8.83,1
1,0,0,134,56,18,3,AKLKUL,Malaysia,1,1,1,8.83,1
2,0,0,123,23,3,2,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,41,25,15,3,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,77,28,9,4,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,190,41,4,1,AKLKUL,Indonesia,1,0,1,8.83,1
1,0,0,241,29,11,3,AKLKUL,New Zealand,1,0,0,8.83,0
2,1,0,5,98,12,0,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,18,59,23,1,AKLKUL,Malaysia,1,1,1,8.83,0
1,1,0,26,36,18,0,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,50,27,11,3,AKLKUL,Malaysia,1,1,0,8.83,1
1,0,0,4,37,2,4,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,471,21,7,2,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,68,30,16,6,AKLKUL,Malaysia,1,0,1,8.83,1
3,0,0,182,21,10,1,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,40,23,8,3,AKLKUL,Malaysia,0,1,1,8.83,1
2,0,0,248,34,12,4,AKLKUL,Switzerland,1,0,1,8.83,1
1,0,0,83,70,23,1,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,34,49,17,3,AKLKUL,Netherlands,1,0,0,8.83,0
1,0,0,90,17,10,6,AKLKUL,New Zealand,1,1,1,8.83,0
1,1,0,40,33,17,6,AKLKUL,Malaysia,0,0,0,8.83,0
1,1,0,94,35,3,0,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,192,21,8,4,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,2,90,3,2,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,28,44,11,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,1,0,91,89,20,5,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,96,35,15,5,AKLKUL,Taiwan,1,1,1,8.83,0
3,0,0,253,318,10,1,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,12,108,21,5,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,95,17,15,3,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,230,39,1,4,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,122,38,10,5,AKLKUL,New Zealand,1,0,1,8.83,0
4,1,0,80,21,12,4,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,36,33,4,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,120,57,8,0,AKLKUL,Malaysia,1,0,1,8.83,0
5,0,0,306,19,8,2,AKLKUL,Malaysia,1,1,0,8.83,0
2,0,0,152,19,15,4,AKLKUL,Malaysia,1,1,1,8.83,1
2,0,0,272,32,0,4,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,128,29,10,1,AKLKUL,United Arab Emirates,1,0,0,8.83,0
1,0,0,56,26,11,4,AKLKUL,Thailand,1,1,1,8.83,0
2,0,0,78,23,11,4,AKLKUL,Malaysia,0,0,1,8.83,0
2,0,0,361,21,3,2,AKLKUL,Germany,1,0,0,8.83,0
2,0,0,67,18,23,1,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,221,17,0,1,AKLKUL,Malaysia,1,0,1,8.83,0
6,0,0,3,24,2,3,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,298,88,16,1,AKLKUL,United Kingdom,0,0,0,8.83,0
1,0,0,40,39,20,3,AKLKUL,New Zealand,1,1,0,8.83,0
1,0,0,9,20,19,5,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,273,34,10,0,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,102,46,6,2,AKLKUL,Vietnam,0,0,0,8.83,0
1,1,0,33,36,12,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,36,31,7,6,AKLKUL,New Zealand,0,0,0,8.83,0
4,0,0,144,51,5,4,AKLKUL,Malaysia,1,1,0,8.83,1
1,0,0,15,32,6,4,AKLKUL,New Zealand,1,0,0,8.83,1
2,0,0,96,67,5,4,AKLKUL,Malaysia,0,0,0,8.83,1
1,0,0,165,86,7,2,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,160,28,1,6,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,4,19,7,3,AKLKUL,New Zealand,0,0,1,8.83,0
2,0,0,53,20,16,6,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,343,17,8,1,AKLKUL,Malaysia,0,0,1,8.83,0
2,0,0,202,25,6,2,AKLKUL,New Zealand,1,0,1,8.83,0
3,0,0,231,19,8,3,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,34,273,12,3,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,81,30,1,2,AKLKUL,New Zealand,0,0,1,8.83,0
2,0,0,142,17,5,4,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,119,29,14,3,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,227,21,6,5,AKLKUL,New Zealand,1,1,0,8.83,0
2,0,0,218,52,6,0,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,186,22,4,6,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,117,31,8,5,AKLKUL,New Zealand,1,1,0,8.83,0
1,0,0,55,22,2,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,45,17,13,0,AKLKUL,New Zealand,0,0,0,8.83,0
4,0,0,205,22,13,4,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,244,106,10,0,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,152,19,10,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,88,32,10,4,AKLKUL,Singapore,1,1,0,8.83,1
2,1,0,390,18,3,1,AKLKUL,Brunei,1,0,0,8.83,0
2,0,0,49,72,10,3,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,67,17,5,0,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,22,35,9,2,AKLKUL,Malaysia,0,0,0,8.83,1
1,0,0,180,105,13,2,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,126,23,14,5,AKLKUL,Saudi Arabia,1,0,0,8.83,1
1,0,0,63,95,1,0,AKLKUL,New Zealand,1,1,1,8.83,0
1,0,0,94,23,9,2,AKLKUL,New Zealand,1,0,0,8.83,0
4,0,0,111,32,6,3,AKLKUL,New Zealand,1,0,1,8.83,0
1,1,0,20,35,5,2,AKLKUL,Thailand,1,0,0,8.83,0
4,1,0,86,21,3,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,177,17,7,3,AKLKUL,New Zealand,1,0,1,8.83,0
3,0,0,98,17,2,5,AKLKUL,Malaysia,1,0,0,8.83,0
3,0,0,278,37,14,4,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,94,22,9,6,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,31,21,12,5,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,57,25,21,2,AKLKUL,Italy,1,1,1,8.83,0
1,0,0,72,32,6,5,AKLKUL,Malaysia,1,0,1,8.83,1
2,0,0,70,27,14,4,AKLKUL,Singapore,1,0,0,8.83,0
1,1,0,16,37,2,4,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,2,22,1,6,1,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,53,64,12,0,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,39,19,5,6,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,107,148,13,1,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,60,83,7,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,38,65,2,2,AKLKUL,Malaysia,1,0,0,8.83,0
3,0,0,251,23,18,2,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,136,30,4,0,AKLKUL,Malaysia,0,0,0,8.83,0
5,0,0,270,23,8,0,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,223,47,13,0,AKLKUL,Belgium,0,0,0,8.83,0
1,0,0,81,39,9,0,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,42,38,3,4,AKLKUL,Malaysia,1,0,0,8.83,1
5,0,0,391,17,17,0,AKLKUL,New Zealand,0,0,1,8.83,0
2,0,0,292,23,15,5,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,211,79,4,4,AKLKUL,New Zealand,1,1,0,8.83,0
1,0,0,120,19,6,1,AKLKUL,Malaysia,0,0,1,8.83,1
1,0,0,191,24,22,0,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,106,62,10,3,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,223,51,15,0,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,171,19,14,6,AKLKUL,China,1,0,1,8.83,0
1,0,0,321,19,10,3,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,112,88,5,4,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,85,19,7,5,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,285,47,10,6,AKLKUL,Singapore,1,0,0,8.83,0
4,0,0,311,17,8,5,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,89,20,6,6,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,369,20,15,3,AKLKUL,Malaysia,1,0,1,8.83,0
5,0,0,134,40,22,4,AKLKUL,New Zealand,1,1,1,8.83,0
3,0,0,309,25,8,2,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,247,19,9,2,AKLKUL,Indonesia,1,1,1,8.83,0
1,1,0,259,21,8,2,AKLKUL,New Zealand,1,1,0,8.83,0
1,0,0,146,21,3,1,AKLKUL,Malaysia,0,0,1,8.83,0
1,0,0,86,18,9,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,48,53,18,1,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,36,19,12,0,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,320,56,10,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,83,21,8,3,AKLKUL,Malaysia,1,0,1,8.83,0
3,0,0,127,18,2,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,57,28,1,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,310,42,5,4,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,74,27,6,6,AKLKUL,New Zealand,0,0,0,8.83,0
3,0,0,153,17,9,3,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,347,22,1,2,AKLKUL,Malaysia,1,1,1,8.83,1
4,0,0,309,40,5,1,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,19,17,12,1,AKLKUL,Malaysia,1,0,0,8.83,0
5,0,0,379,19,5,4,AKLKUL,Hong Kong,1,0,1,8.83,0
3,0,0,347,20,9,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,38,29,1,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,84,104,7,4,AKLKUL,New Zealand,1,0,0,8.83,0
1,1,0,86,24,10,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,309,106,0,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,176,18,13,3,AKLKUL,Malaysia,0,0,0,8.83,0
2,0,0,56,35,11,1,AKLKUL,New Zealand,0,0,1,8.83,0
2,0,0,175,20,6,3,AKLKUL,New Zealand,1,0,0,8.83,1
1,0,0,110,17,15,4,AKLKUL,Indonesia,1,0,0,8.83,0
1,0,0,45,26,7,2,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,76,17,3,0,AKLKUL,Malaysia,0,0,0,8.83,0
2,0,0,105,17,0,1,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,27,17,8,1,AKLKUL,Malaysia,1,1,0,8.83,1
2,0,0,313,18,19,3,AKLKUL,New Zealand,1,1,1,8.83,0
2,0,0,370,27,2,2,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,15,17,7,4,AKLKUL,Malaysia,0,0,0,8.83,0
4,0,0,18,56,23,5,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,345,20,21,6,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,29,17,9,0,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,64,17,7,4,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,39,27,13,0,AKLKUL,Thailand,0,0,0,8.83,0
3,0,0,212,18,13,5,AKLKUL,Malaysia,0,0,0,8.83,0
2,0,0,256,46,5,4,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,7,20,14,2,AKLKUL,Malaysia,0,0,0,8.83,1
2,0,0,13,17,13,2,AKLKUL,Malaysia,1,0,0,8.83,1
1,1,0,45,22,3,1,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,109,62,19,0,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,65,19,11,5,AKLKUL,New Zealand,0,0,0,8.83,0
3,0,0,84,20,10,1,AKLKUL,Malaysia,1,0,1,8.83,1
3,0,0,228,21,5,0,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,229,34,9,4,AKLKUL,New Zealand,1,0,0,8.83,0
1,1,0,152,23,5,3,AKLKUL,New Zealand,1,1,0,8.83,0
1,0,0,210,85,16,1,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,96,30,3,0,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,57,17,6,1,AKLKUL,Malaysia,0,0,0,8.83,1
1,0,0,31,20,5,2,AKLKUL,New Zealand,0,1,1,8.83,1
1,0,0,192,17,12,2,AKLKUL,Malaysia,0,1,1,8.83,0
1,0,0,47,24,10,4,AKLKUL,Malaysia,1,0,0,8.83,0
3,0,0,204,47,1,6,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,167,19,9,4,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,93,29,8,2,AKLKUL,New Zealand,1,1,1,8.83,0
2,0,0,155,29,17,1,AKLKUL,Italy,1,0,1,8.83,0
2,0,0,325,22,9,3,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,57,21,14,2,AKLKUL,Malaysia,0,0,0,8.83,1
1,0,0,19,31,12,2,AKLKUL,Malaysia,1,0,0,8.83,1
2,0,0,235,17,6,5,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,267,91,7,3,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,30,65,23,5,AKLKUL,Chile,1,0,0,8.83,0
1,0,0,60,17,2,0,AKLKUL,Malaysia,1,0,0,8.83,1
2,0,0,114,21,21,2,AKLKUL,France,1,1,0,8.83,0
2,0,0,56,21,2,1,AKLKUL,Malaysia,1,0,0,8.83,1
1,1,0,123,87,14,4,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,117,87,10,4,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,62,177,1,1,AKLKUL,Hong Kong,1,1,1,8.83,0
2,0,0,139,31,9,0,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,47,24,6,2,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,146,88,6,2,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,192,61,3,2,AKLKUL,New Zealand,0,1,1,8.83,0
1,0,0,233,17,11,3,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,2,36,1,5,1,AKLKUL,New Zealand,0,0,1,8.83,0
2,0,0,48,27,19,4,AKLKUL,United States,1,0,1,8.83,0
2,0,0,263,22,23,3,AKLKUL,Malaysia,1,1,1,8.83,1
2,0,0,119,19,6,1,AKLKUL,New Zealand,1,0,1,8.83,0
1,1,0,16,102,3,5,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,176,20,10,0,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,109,29,18,3,AKLKUL,New Zealand,1,1,1,8.83,0
1,0,0,200,35,8,6,AKLKUL,Malaysia,1,0,1,8.83,1
2,0,0,38,45,11,5,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,63,278,14,4,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,58,56,5,6,AKLKUL,New Zealand,1,0,0,8.83,1
3,0,0,98,17,2,5,AKLKUL,Malaysia,1,0,0,8.83,0
1,1,0,36,89,3,2,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,19,20,4,6,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,166,29,2,0,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,26,27,11,3,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,58,43,7,0,AKLKUL,Malaysia,1,1,1,8.83,1
1,1,0,94,19,7,6,AKLKUL,New Zealand,1,1,1,8.83,0
1,0,0,3,34,8,3,AKLKUL,Malaysia,0,0,0,8.83,0
2,0,0,25,25,9,6,AKLKUL,New Zealand,1,1,1,8.83,0
2,0,0,170,39,5,0,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,222,21,22,3,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,131,23,8,5,AKLKUL,Malaysia,1,1,0,8.83,1
1,0,0,137,29,5,2,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,245,77,16,3,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,275,36,8,1,AKLKUL,Malaysia,0,0,0,8.83,1
2,0,0,96,21,5,3,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,116,30,8,5,AKLKUL,New Zealand,0,0,0,8.83,0
4,0,0,91,30,7,1,AKLKUL,New Zealand,0,1,1,8.83,0
2,0,0,234,20,4,2,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,17,119,15,5,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,158,20,11,5,AKLKUL,Malaysia,0,0,0,8.83,0
1,1,0,257,29,7,2,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,44,122,8,3,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,190,17,2,2,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,218,17,5,6,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,54,17,15,5,AKLKUL,Malaysia,1,0,1,8.83,1
1,1,0,21,24,10,3,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,27,38,5,3,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,57,29,3,1,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,159,17,4,6,AKLKUL,Malaysia,0,1,1,8.83,0
1,0,0,180,105,12,2,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,32,603,0,5,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,35,30,9,2,AKLKUL,Malaysia,0,0,0,8.83,0
2,0,0,85,36,14,5,AKLKUL,Malaysia,1,1,1,8.83,0
3,0,0,171,23,11,4,AKLKUL,New Zealand,1,1,1,8.83,0
2,0,0,29,23,11,2,AKLKUL,New Zealand,1,0,0,8.83,0
4,0,0,153,22,0,0,AKLKUL,New Zealand,0,0,0,8.83,0
2,1,0,55,17,14,2,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,123,17,13,1,AKLKUL,Malaysia,0,1,1,8.83,1
3,0,0,172,17,9,5,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,157,26,7,2,AKLKUL,Malaysia,1,0,0,8.83,1
2,0,0,190,83,22,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,1,0,51,36,13,5,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,245,26,15,0,AKLKUL,Singapore,0,0,0,8.83,0
1,0,0,24,30,4,6,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,332,17,11,0,AKLKUL,New Zealand,0,0,0,8.83,0
1,1,2,6,1,7,3,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,5,22,10,6,AKLKUL,New Zealand,1,0,0,8.83,0
1,1,0,184,21,14,1,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,265,24,0,5,AKLKUL,New Zealand,1,1,0,8.83,0
3,0,0,171,21,11,4,AKLKUL,Malaysia,0,0,0,8.83,0
2,0,0,156,17,9,5,AKLKUL,Malaysia,1,0,0,8.83,1
1,0,0,144,45,0,4,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,8,19,13,3,AKLKUL,Malaysia,1,0,1,8.83,1
2,0,0,84,17,4,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,226,223,3,2,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,286,35,1,6,AKLKUL,New Zealand,1,0,0,8.83,0
1,1,0,143,35,16,1,AKLKUL,Malaysia,0,1,0,8.83,0
3,0,0,127,43,20,4,AKLKUL,New Zealand,1,1,0,8.83,0
1,0,0,42,57,4,6,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,378,70,2,3,AKLKUL,Malaysia,1,0,0,8.83,0
3,0,0,359,20,10,3,AKLKUL,Malaysia,1,1,1,8.83,0
2,0,0,227,21,2,4,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,200,21,15,2,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,0,75,8,1,AKLKUL,Malaysia,0,0,1,8.83,0
2,0,0,158,21,2,2,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,126,41,6,6,AKLKUL,Malaysia,1,1,0,8.83,1
2,0,0,145,27,5,1,AKLKUL,New Zealand,1,1,1,8.83,0
1,0,0,46,44,20,5,AKLKUL,France,1,0,1,8.83,0
3,0,0,17,109,15,3,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,49,63,12,5,AKLKUL,Saudi Arabia,1,1,1,8.83,0
1,1,0,11,32,12,6,AKLKUL,Australia,0,0,0,8.83,0
1,0,0,89,38,13,5,AKLKUL,Malaysia,1,1,0,8.83,0
2,0,0,204,20,1,0,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,10,56,9,0,AKLKUL,New Zealand,1,0,1,8.83,1
1,0,0,27,24,8,1,AKLKUL,New Zealand,1,1,1,8.83,0
1,0,0,55,143,5,0,AKLKUL,Malaysia,1,0,0,8.83,0
1,1,0,116,31,7,5,AKLKUL,Malaysia,1,0,0,8.83,0
2,0,0,181,41,9,0,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,84,18,5,5,AKLKUL,New Zealand,1,0,1,8.83,0
2,0,0,170,22,8,2,AKLKUL,New Zealand,1,0,0,8.83,0
4,0,0,221,17,14,2,AKLKUL,Malaysia,1,0,0,8.83,1
2,0,0,24,26,0,5,AKLKUL,France,1,0,0,8.83,0
1,1,0,138,87,4,0,AKLKUL,Malaysia,0,0,0,8.83,0
3,0,0,326,19,8,2,AKLKUL,New Zealand,1,0,0,8.83,0
2,0,0,40,29,6,3,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,249,109,2,6,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,106,24,17,3,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,74,83,2,0,AKLKUL,Malaysia,1,0,0,8.83,0
5,1,0,37,43,7,2,AKLKUL,Ireland,1,1,1,8.83,0
2,0,0,168,19,8,2,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,130,28,10,5,AKLKUL,Singapore,1,0,0,8.83,1
1,0,0,127,19,15,3,AKLKUL,Malaysia,0,0,1,8.83,1
2,1,0,10,46,12,6,AKLKUL,New Zealand,0,0,1,8.83,0
2,0,0,125,30,1,4,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,81,17,10,2,AKLKUL,United Kingdom,0,0,0,8.83,0
3,0,0,172,17,9,6,AKLKUL,Malaysia,1,1,1,8.83,0
5,0,0,157,19,9,2,AKLKUL,Malaysia,1,1,0,8.83,0
1,0,0,196,89,13,2,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,114,58,17,6,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,138,27,11,0,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,13,465,9,5,AKLKUL,Malaysia,1,0,0,8.83,1
3,0,0,398,41,18,1,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,52,26,7,2,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,148,62,12,2,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,32,31,7,5,AKLKUL,Malaysia,0,0,1,8.83,0
1,0,0,99,25,11,6,AKLKUL,Singapore,1,0,1,8.83,0
1,0,0,38,24,17,6,AKLKUL,Germany,1,1,1,8.83,1
1,1,0,20,17,1,3,AKLKUL,Philippines,1,1,0,8.83,0
2,0,0,179,17,7,1,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,145,20,20,2,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,93,28,6,5,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,58,27,10,5,AKLKUL,Malaysia,1,0,0,8.83,0
1,0,0,63,23,3,4,AKLKUL,New Zealand,1,1,0,8.83,0
1,0,0,47,39,9,6,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,13,22,10,2,AKLKUL,New Zealand,0,0,1,8.83,0
1,0,0,304,17,16,3,AKLKUL,Malaysia,1,0,1,8.83,1
1,1,0,1,19,23,1,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,82,38,13,4,AKLKUL,Malaysia,1,0,1,8.83,1
1,0,0,346,17,2,0,AKLKUL,New Zealand,1,1,1,8.83,0
2,0,0,39,25,8,4,AKLKUL,New Zealand,1,0,0,8.83,0
1,0,0,170,18,10,2,AKLKUL,New Zealand,0,1,1,8.83,0
1,0,0,225,72,10,2,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,42,50,14,1,AKLKUL,Malaysia,0,0,1,8.83,0
1,0,0,58,41,6,2,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,121,48,2,6,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,355,84,1,2,AKLKUL,New Zealand,1,1,1,8.83,0
3,0,0,393,18,4,2,AKLKUL,New Zealand,0,0,0,8.83,0
2,0,0,231,21,0,4,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,60,17,10,6,AKLKUL,Malaysia,1,1,1,8.83,1
1,0,0,8,409,11,1,AKLKUL,New Zealand,1,1,1,8.83,0
4,0,0,94,22,15,6,AKLKUL,Malaysia,1,0,1,8.83,0
2,0,0,179,19,0,4,AKLKUL,Malaysia,1,1,1,8.83,0
1,0,0,282,26,5,1,AKLKUL,Malaysia,0,0,0,8.83,1
1,0,0,8,38,8,5,AKLKUL,Singapore,1,0,0,8.83,0
1,0,0,81,93,13,2,AKLKUL,Malaysia,1,0,1,8.83,0
4,0,0,15,49,7,1,AKLKUL,Saudi Arabia,0,0,0,8.83,1
3,0,0,199,28,23,4,AKLKUL,New Zealand,0,0,0,8.83,0
1,0,0,241,17,23,3,AKLKUL,New Zealand,1,0,1,8.83,0
1,0,0,72,90,13,3,AKLKUL,Malaysia,0,0,0,8.83,0
1,0,0,89,38,8,5,AKLKUL,New Zealand,1,0,1,8.83,1
2,0,0,130,58,4,6,AKLKUL,Malaysia,1,0,0,8.83,0
4,0,0,366,17,16,1,AKLKUL,Malaysia,1,0,1,8.83,0
1,0,0,389,45,15,1,AKLKUL,Malaysia,0,0,0,8.83,0
2,0,0,335,46,8,2,AKLKUL,New Zealand,0,0,1,8.83,0
